,precision,recall,thresholds
64,0.7689581177913171,0.9999750847119793,0.021649299881334655
65,0.7689728507654283,0.9999750847119793,0.021657461252282684
66,0.768987584304108,0.9999750847119793,0.021677672595646114
67,0.7690023184073882,0.9999750847119793,0.021682156390993735
68,0.7690170530753018,0.9999750847119793,0.021691695847498523
69,0.769031788307881,0.9999750847119793,0.021701439697890956
70,0.7690465241051583,0.9999750847119793,0.021712064952362196
71,0.7690612604671662,0.9999750847119793,0.021787462299214102
72,0.7690759973939371,0.9999750847119793,0.021871871474984112
73,0.7690907348855035,0.9999750847119793,0.021903152501870114
74,0.7691054729418979,0.9999750847119793,0.02191164782762935
75,0.7691202115631528,0.9999750847119793,0.021937261089433672
76,0.7691349507493005,0.9999750847119793,0.022015683948910434
77,0.7691496905003737,0.9999750847119793,0.022078450342378177
78,0.7691644308164047,0.9999750847119793,0.022139413757406814
79,0.7691791716974262,0.9999750847119793,0.022151385027415118
80,0.7691939131434704,0.9999750847119793,0.022152773665913478
81,0.76920865515457,0.9999750847119793,0.02227079155105925
82,0.7692233977307574,0.9999750847119793,0.022390523162458646
83,0.7692381408720652,0.9999750847119793,0.02241215151118023
84,0.7692528845785257,0.9999750847119793,0.022441543219230548
85,0.7692676288501715,0.9999750847119793,0.022468690843648057
86,0.7692823736870352,0.9999750847119793,0.022475000486826133
87,0.7692971190891491,0.9999750847119793,0.02247592855585486
88,0.7693118650565459,0.9999750847119793,0.022493240712338033
89,0.769326611589258,0.9999750847119793,0.022545400934410136
90,0.7693413586873179,0.9999750847119793,0.02255430001313209
91,0.7693561063507581,0.9999750847119793,0.022672051555256225
92,0.7693708545796113,0.9999750847119793,0.02268849075487659
93,0.7693856033739097,0.9999750847119793,0.022691071221297827
94,0.7694003527336861,0.9999750847119793,0.02273094102196673
95,0.7694151026589728,0.9999750847119793,0.022798774318932926
96,0.7694446042062077,0.9999750847119793,0.02280644210779639
97,0.7694593558282209,0.9999750847119793,0.022829187305762413
98,0.7694741080158746,0.9999750847119793,0.02285585692567837
99,0.7694888607692013,0.9999750847119793,0.022875621921752118
100,0.7695036140882336,0.9999750847119793,0.022932890583740047
101,0.7695183679730041,0.9999750847119793,0.022939652418656656
102,0.7695331224235452,0.9999750847119793,0.022973366716311283
103,0.7695478774398895,0.9999750847119793,0.022981810103387772
104,0.7695626330220697,0.9999750847119793,0.023065358947830416
105,0.7695773891701181,0.9999750847119793,0.023067567204255752
106,0.7695921458840674,0.9999750847119793,0.023067758352586985
107,0.7696069031639502,0.9999750847119793,0.023110876903285196
108,0.7696216610097989,0.9999750847119793,0.023159042883556587
109,0.7696364194216461,0.9999750847119793,0.023160279003136604
110,0.7696511783995245,0.9999750847119793,0.02316186747940996
111,0.7696659379434664,0.9999750847119793,0.02316336652089035
112,0.7696806980535047,0.9999750847119793,0.02326237408414549
113,0.7696954587296717,0.9999750847119793,0.023272061426988556
114,0.7697102199720001,0.9999750847119793,0.02331647627815608
115,0.7697249817805224,0.9999750847119793,0.023322670276406634
116,0.7697397441552712,0.9999750847119793,0.023336748125206662
117,0.7697545070962792,0.9999750847119793,0.0234111741783378
118,0.7697692706035789,0.9999750847119793,0.023454544081051763
119,0.7697840346772028,0.9999750847119793,0.02354832927965086
120,0.7697987993171835,0.9999750847119793,0.023548502957624673
121,0.7698135645235538,0.9999750847119793,0.023650836974685063
122,0.769828330296346,0.9999750847119793,0.02366400977810979
123,0.7698430966355929,0.9999750847119793,0.023701391229826473
124,0.769857863541327,0.9999750847119793,0.02379309149392079
125,0.7698726310135809,0.9999750847119793,0.023818593395202883
126,0.7698873990523872,0.9999750847119793,0.023821353746635562
127,0.7699021676577786,0.9999750847119793,0.023836524686178136
128,0.7699169368297877,0.9999750847119793,0.023879708451481987
129,0.7699317065684469,0.9999750847119793,0.02388737547747229
130,0.769946476873789,0.9999750847119793,0.023893424419439747
131,0.7699612477458466,0.9999750847119793,0.023913166137491546
132,0.7699760191846523,0.9999750847119793,0.023922059272391993
133,0.7699907911902386,0.9999750847119793,0.023940139973913088
134,0.7700055637626384,0.9999750847119793,0.023961330684978868
135,0.7700203369018841,0.9999750847119793,0.02398376187137569
136,0.7700351106080083,0.9999750847119793,0.023997709523631162
137,0.7700498848810438,0.9999750847119793,0.02403511808828413
138,0.770064659721023,0.9999750847119793,0.024039056857883653
139,0.7700794351279788,0.9999750847119793,0.024039579899196264
140,0.7700942111019436,0.9999750847119793,0.02413452574053289
141,0.7701089876429503,0.9999750847119793,0.024197417801746057
142,0.7701237647510314,0.9999750847119793,0.024203465849983542
143,0.7701385424262195,0.9999750847119793,0.02429572943224784
144,0.7701533206685472,0.9999750847119793,0.024307752964392852
145,0.7701680994780473,0.9999750847119793,0.024364180584020616
146,0.7701828788547523,0.9999750847119793,0.024367364000282755
147,0.7701976587986951,0.9999750847119793,0.024373282134807463
148,0.7701932487670076,0.9999501694239585,0.02443770216721216
149,0.7702080294772395,0.9999501694239585,0.024447190089800546
150,0.770222810754793,0.9999501694239585,0.024448127293656228
151,0.7702375925997006,0.9999501694239585,0.02444963401571675
152,0.7702523750119951,0.9999501694239585,0.024591161919293548
153,0.7702671579917089,0.9999501694239585,0.02461148099436368
154,0.770281941538875,0.9999501694239585,0.024636400543644476
155,0.7702967256535258,0.9999501694239585,0.024681966381469283
156,0.7703115103356941,0.9999501694239585,0.024744770943563688
157,0.7703410814027141,0.9999501694239585,0.024748811076757117
158,0.770355867787631,0.9999501694239585,0.024764991372171856
159,0.7703706547401962,0.9999501694239585,0.024805047429014185
160,0.7703854422604423,0.9999501694239585,0.02481797016952377
161,0.770400230348402,0.9999501694239585,0.02486112973605368
162,0.7704150190041079,0.9999501694239585,0.02486301893361144
163,0.770429808227593,0.9999501694239585,0.02488517959463523
164,0.7704445980188896,0.9999501694239585,0.024891173746604104
165,0.7704593883780307,0.9999501694239585,0.02492036451359022
166,0.7704741793050489,0.9999501694239585,0.024932720377818518
167,0.7704889707999769,0.9999501694239585,0.024969952568541436
168,0.7705037628628475,0.9999501694239585,0.025068139601920243
169,0.7705185554936932,0.9999501694239585,0.025073288859217377
170,0.770533348692547,0.9999501694239585,0.025076757842357366
171,0.7705481424594413,0.9999501694239585,0.02510904027061678
172,0.770562936794409,0.9999501694239585,0.025155705421427525
173,0.7705777316974829,0.9999501694239585,0.025169787422772535
174,0.7705925271686955,0.9999501694239585,0.025187688223096142
175,0.7706073232080797,0.9999501694239585,0.025192890606370526
176,0.7706221198156682,0.9999501694239585,0.025328643228022103
177,0.7706369169914937,0.9999501694239585,0.025436731632097843
178,0.7706517147355889,0.9999501694239585,0.025475183966677157
179,0.7706665130479866,0.9999501694239585,0.02549602833454629
180,0.7706813119287196,0.9999501694239585,0.025507125132858535
181,0.7706961113778205,0.9999501694239585,0.025575994893026064
182,0.770710911395322,0.9999501694239585,0.025577452995435998
183,0.7707257119812571,0.9999501694239585,0.025596166294270046
184,0.7707405131356583,0.9999501694239585,0.025622022168575495
185,0.7707553148585585,0.9999501694239585,0.025658194233368695
186,0.7707701171499904,0.9999501694239585,0.025678301541729124
187,0.7707849200099868,0.9999501694239585,0.02569791886221535
188,0.7707997234385803,0.9999501694239585,0.025711096167730516
189,0.7708145274358039,0.9999501694239585,0.025718484122263387
190,0.7708293320016901,0.9999501694239585,0.025718491520042835
191,0.770844137136272,0.9999501694239585,0.025784177789381704
192,0.770858942839582,0.9999501694239585,0.025784249784816502
193,0.7708737491116532,0.9999501694239585,0.025787441563867985
194,0.7708885559525182,0.9999501694239585,0.025819247212160053
195,0.7709033633622098,0.9999501694239585,0.025819564273774086
196,0.7709181713407607,0.9999501694239585,0.025909563412172345
197,0.7709329798882038,0.9999501694239585,0.025925872539629694
198,0.7709477890045718,0.9999501694239585,0.025966592756775726
199,0.7709625986898976,0.9999501694239585,0.026008049408156646
200,0.770977408944214,0.9999501694239585,0.02604784352382256
201,0.7709922197675535,0.9999501694239585,0.02609643191341268
202,0.7710070311599493,0.9999501694239585,0.026096706804725187
203,0.771021843121434,0.9999501694239585,0.026111197788511682
204,0.7710366556520403,0.9999501694239585,0.02612349057307528
205,0.7710514687518011,0.9999501694239585,0.026258821726072534
206,0.7710662824207493,0.9999501694239585,0.0262832154100414
207,0.7710810966589176,0.9999501694239585,0.026313354661733363
208,0.7710959114663387,0.9999501694239585,0.026330958735610012
209,0.7711107268430457,0.9999501694239585,0.026338229525099358
210,0.7711255427890712,0.9999501694239585,0.02638820099181768
211,0.771140359304448,0.9999501694239585,0.026460307326376758
212,0.7711551763892092,0.9999501694239585,0.02647932440751883
213,0.7711699940433872,0.9999501694239585,0.0266380876190321
214,0.7711848122670151,0.9999501694239585,0.026674752900978104
215,0.7711996310601257,0.9999501694239585,0.026715254862431193
216,0.7712144504227517,0.9999501694239585,0.02672428217725419
217,0.7712292703549262,0.9999501694239585,0.026728155814290437
218,0.7712440908566817,0.9999501694239585,0.0268108477522716
219,0.7712589119280512,0.9999501694239585,0.026862326685389105
220,0.7712737335690676,0.9999501694239585,0.026870617974798925
221,0.7712885557797636,0.9999501694239585,0.026876324484111723
222,0.7713033785601722,0.9999501694239585,0.026883330372022653
223,0.7713182019103262,0.9999501694239585,0.02689866183122952
224,0.7713330258302583,0.9999501694239585,0.026928582529042896
225,0.7713478503200015,0.9999501694239585,0.026966605083036006
226,0.7713626753795887,0.9999501694239585,0.026968471077986004
227,0.7713775010090527,0.9999501694239585,0.026973400666061007
228,0.7713923272084262,0.9999501694239585,0.0269774655736575
229,0.7714071539777423,0.9999501694239585,0.027046733284833032
230,0.7714219813170338,0.9999501694239585,0.027090053288130203
231,0.7714368092263335,0.9999501694239585,0.027120102034225217
232,0.7714516377056743,0.9999501694239585,0.02713753893047514
233,0.7714664667550891,0.9999501694239585,0.027174266642480564
234,0.7714812963746107,0.9999501694239585,0.027213602200558438
235,0.7714961265642721,0.9999501694239585,0.02724210269737669
236,0.7715109573241061,0.9999501694239585,0.027261737824895608
237,0.7715257886541456,0.9999501694239585,0.02729562135179619
238,0.7715406205544235,0.9999501694239585,0.027322470128866228
239,0.7715554530249726,0.9999501694239585,0.0275490587942373
240,0.7715702860658259,0.9999501694239585,0.027565851458747157
241,0.7715851196770163,0.9999501694239585,0.027633541585046707
242,0.7715999538585765,0.9999501694239585,0.027638532046540158
243,0.7716147886105397,0.9999501694239585,0.02766730585524218
244,0.7716296239329385,0.9999501694239585,0.027682574801373573
245,0.7716444598258061,0.9999501694239585,0.027683309482892295
246,0.7716592962891752,0.9999501694239585,0.027745609950076203
247,0.7716741333230787,0.9999501694239585,0.02777409427962723
248,0.7716889709275496,0.9999501694239585,0.027957506105016235
249,0.7717038091026208,0.9999501694239585,0.027974860856158676
250,0.7717186478483252,0.9999501694239585,0.02797860021082518
251,0.7717334871646957,0.9999501694239585,0.027984839056119308
252,0.7717483270517652,0.9999501694239585,0.02798902049831412
253,0.7717631675095667,0.9999501694239585,0.028008037429051617
254,0.7717780085381332,0.9999501694239585,0.028088356843033537
255,0.7717928501374973,0.9999501694239585,0.02810731253152412
256,0.7718076923076923,0.9999501694239585,0.02810872248175612
257,0.771822535048751,0.9999501694239585,0.028121809637606427
258,0.7718373783607062,0.9999501694239585,0.02813805797226604
259,0.771852222243591,0.9999501694239585,0.028251754589018244
260,0.7718670666974383,0.9999501694239585,0.028291692028137586
261,0.7718819117222809,0.9999501694239585,0.028362003911169418
262,0.7718967573181521,0.9999501694239585,0.028376168982781013
263,0.7719116034850846,0.9999501694239585,0.02840066993638986
264,0.7719264502231112,0.9999501694239585,0.02848451541861464
265,0.7719412975322651,0.9999501694239585,0.0285113973717905
266,0.7719561454125794,0.9999501694239585,0.028530971406688494
267,0.7719709938640866,0.9999501694239585,0.0285971427820624
268,0.77198584288682,0.9999501694239585,0.028724684863136087
269,0.7720006924808125,0.9999501694239585,0.028753500841779682
270,0.7720155426460971,0.9999501694239585,0.0287878091654634
271,0.7720303933827065,0.9999501694239585,0.02882642648146699
272,0.772045244690674,0.9999501694239585,0.028914553611717273
273,0.7720600965700325,0.9999501694239585,0.028995388008824945
274,0.7720898020430542,0.9999501694239585,0.029045972627875744
275,0.7721046556367834,0.9999501694239585,0.02906011484054691
276,0.7721195098020355,0.9999501694239585,0.029092591649373993
277,0.7721343645388433,0.9999501694239585,0.029094899353752562
278,0.7721492198472402,0.9999501694239585,0.02910791106065341
279,0.7721640757272588,0.9999501694239585,0.029244427744015405
280,0.7721789321789322,0.9999501694239585,0.029275413352296265
281,0.7721937892022934,0.9999501694239585,0.02929968870497002
282,0.7722086467973756,0.9999501694239585,0.029328603896883427
283,0.7722235049642115,0.9999501694239585,0.02933943545481467
284,0.7722383637028343,0.9999501694239585,0.029375639100956523
285,0.7722532230132769,0.9999501694239585,0.029442189764896345
286,0.7722680828955724,0.9999501694239585,0.02944426024338742
287,0.7722829433497537,0.9999501694239585,0.02951484986229795
288,0.7722978043758539,0.9999501694239585,0.029565573331809016
289,0.772312665973906,0.9999501694239585,0.02964970242105146
290,0.772327528143943,0.9999501694239585,0.029688744737515448
291,0.772342390885998,0.9999501694239585,0.029695048223841093
292,0.7723572542001039,0.9999501694239585,0.029701703199780473
293,0.7723721180862938,0.9999501694239585,0.029717307758718833
294,0.7723869825446008,0.9999501694239585,0.029738478433825318
295,0.7724018475750577,0.9999501694239585,0.029769608571144014
296,0.7724167131776978,0.9999501694239585,0.02978374818361085
297,0.772431579352554,0.9999501694239585,0.029812505953836867
298,0.7724464460996593,0.9999501694239585,0.02981378207047717
299,0.7724613134190469,0.9999501694239585,0.029819327640714544
300,0.7724761813107497,0.9999501694239585,0.029874773734718398
301,0.7724718019786735,0.9999252541359378,0.02993761197303288
302,0.7724866706446211,0.9999252541359378,0.030017144324168465
303,0.7725015398829689,0.9999252541359378,0.030018358029190527
304,0.7725164096937499,0.9999252541359378,0.030042010308993335
305,0.7725312800769971,0.9999252541359378,0.03005834889801415
306,0.7725461510327436,0.9999252541359378,0.030124795615695917
307,0.7725610225610225,0.9999252541359378,0.03014219529776383
308,0.7725758946618669,0.9999252541359378,0.030143261451846558
309,0.7725907673353097,0.9999252541359378,0.030151556970955423
310,0.7726056405813841,0.9999252541359378,0.030211493820301232
311,0.7726205144001232,0.9999252541359378,0.03022021021018184
312,0.77263538879156,0.9999252541359378,0.03027443782025191
313,0.7726502637557275,0.9999252541359378,0.030309272470467687
314,0.772665139292659,0.9999252541359378,0.03032204060380389
315,0.7726800154023874,0.9999252541359378,0.030406503888769375
316,0.7726948920849458,0.9999252541359378,0.030419994980784654
317,0.7727097693403674,0.9999252541359378,0.030448051046485076
318,0.7727246471686852,0.9999252541359378,0.030511769237324012
319,0.7727395255699322,0.9999252541359378,0.030546387404323555
320,0.7727544045441417,0.9999252541359378,0.03055660830302336
321,0.7727692840913467,0.9999252541359378,0.030559459012905167
322,0.7727841642115804,0.9999252541359378,0.030583587729880013
323,0.7727990449048756,0.9999252541359378,0.03061021309256399
324,0.7728139261712658,0.9999252541359378,0.030617516178640482
325,0.7728288080107838,0.9999252541359378,0.030728570679898988
326,0.7728436904234628,0.9999252541359378,0.030738757695741574
327,0.7728585734093361,0.9999252541359378,0.03077058397733778
328,0.7728734569684365,0.9999252541359378,0.03079039464012543
329,0.7728883411007973,0.9999252541359378,0.03080030606595834
330,0.7729032258064517,0.9999252541359378,0.03081697334587568
331,0.7729181110854325,0.9999252541359378,0.030901789531593
332,0.7729329969377733,0.9999252541359378,0.03101009158418281
333,0.7729478833635068,0.9999252541359378,0.031020427506257626
334,0.7729627703626664,0.9999252541359378,0.03105428948781457
335,0.7729776579352851,0.9999252541359378,0.03113175463135453
336,0.772992546081396,0.9999252541359378,0.031139376448276513
337,0.7730074348010324,0.9999252541359378,0.0312195130120864
338,0.7730223240942273,0.9999252541359378,0.031244690065578843
339,0.773037213961014,0.9999252541359378,0.031259116337595316
340,0.7730521044014254,0.9999252541359378,0.03126675395363329
341,0.7730669954154948,0.9999252541359378,0.03127854541199857
342,0.7730818870032554,0.9999252541359378,0.03128429943835017
343,0.7730967791647403,0.9999252541359378,0.031350509525115776
344,0.7731116718999826,0.9999252541359378,0.031436660460767686
345,0.7731265652090156,0.9999252541359378,0.03144731434514344
346,0.7731414590918723,0.9999252541359378,0.031477232445107556
347,0.7731563535485859,0.9999252541359378,0.03152300176999078
348,0.7731712485791897,0.9999252541359378,0.03155872103644016
349,0.7731861441837167,0.9999252541359378,0.03160090325430468
350,0.7732010403622002,0.9999252541359378,0.03164164300702046
351,0.7732159371146733,0.9999252541359378,0.03166621208934476
352,0.7732308344411691,0.9999252541359378,0.031710903312306214
353,0.7732457323417209,0.9999252541359378,0.032132001086120875
354,0.7732606308163619,0.9999252541359378,0.032149051765074765
355,0.7732755298651253,0.9999252541359378,0.03226233182199048
356,0.773290429488044,0.9999252541359378,0.032282495669373856
357,0.7733053296851516,0.9999252541359378,0.03242531645124805
358,0.7733202304564811,0.9999252541359378,0.03246818014809983
359,0.7733351318020657,0.9999252541359378,0.03247445498531194
360,0.7733500337219386,0.9999252541359378,0.03250203008239782
361,0.7733649362161329,0.9999252541359378,0.03250681278399079
362,0.7733798392846819,0.9999252541359378,0.03250710394977907
363,0.7733947429276189,0.9999252541359378,0.03250748223244054
364,0.773409647144977,0.9999252541359378,0.03255656699764896
365,0.7734245519367894,0.9999252541359378,0.03261544508444573
366,0.7734394573030893,0.9999252541359378,0.03262253035953773
367,0.7734543632439099,0.9999252541359378,0.03263372780029643
368,0.7734499971091024,0.9999003388479171,0.032643961067379365
369,0.7734649038276221,0.9999003388479171,0.03273090341917482
370,0.7734798111207478,0.9999003388479171,0.03273989442502782
371,0.7734947189885129,0.9999003388479171,0.0327782873665394
372,0.7735096274309504,0.9999003388479171,0.03279309523149339
373,0.7735245364480937,0.9999003388479171,0.03281718790928237
374,0.7735394460399762,0.9999003388479171,0.03281918156266129
375,0.7735543562066307,0.9999003388479171,0.03285123547274342
376,0.7735692669480907,0.9999003388479171,0.03285232531291329
377,0.7735841782643895,0.9999003388479171,0.03294293629095142
378,0.7735990901555603,0.9999003388479171,0.03296652812776443
379,0.7736140026216362,0.9999003388479171,0.03296923016827806
380,0.7736289156626506,0.9999003388479171,0.03299196282002928
381,0.7736438292786367,0.9999003388479171,0.033013669423402996
382,0.7736587434696277,0.9999003388479171,0.03305615255306547
383,0.773673658235657,0.9999003388479171,0.033056601049256715
384,0.7736885735767577,0.9999003388479171,0.03308741046212811
385,0.7737034894929632,0.9999003388479171,0.03314387686940551
386,0.7737184059843066,0.9999003388479171,0.03323507944842158
387,0.7737333230508213,0.9999003388479171,0.0332563031926624
388,0.7737482406925406,0.9999003388479171,0.03327792240876446
389,0.7737631589094975,0.9999003388479171,0.03330680069878097
390,0.7737780777017257,0.9999003388479171,0.033365067319907835
391,0.7737929970692581,0.9999003388479171,0.03342349094545224
392,0.7738079170121281,0.9999003388479171,0.03345011917705615
393,0.7738228375303691,0.9999003388479171,0.03351072445095671
394,0.7738377586240142,0.9999003388479171,0.03354305677514886
395,0.7738526802930968,0.9999003388479171,0.033567300829860515
396,0.7738676025376502,0.9999003388479171,0.03359322680915805
397,0.7738825253577076,0.9999003388479171,0.033627156598540694
398,0.7738974487533024,0.9999003388479171,0.033668180918059835
399,0.7739123727244678,0.9999003388479171,0.03367249463175764
400,0.7739272972712371,0.9999003388479171,0.033686901808156595
401,0.7739422223936437,0.9999003388479171,0.03375234128137524
402,0.7739571480917208,0.9999003388479171,0.03375534376072899
403,0.7739720743655019,0.9999003388479171,0.03383531121983353
404,0.77398700121502,0.9999003388479171,0.03390676717357154
405,0.7740019286403086,0.9999003388479171,0.03391271425955024
406,0.774016856641401,0.9999003388479171,0.03391648925895054
407,0.7740317852183305,0.9999003388479171,0.03396785195862264
408,0.7740467143711305,0.9999003388479171,0.03401924332448984
409,0.7740616440998341,0.9999003388479171,0.03403171456749639
410,0.7740765744044749,0.9999003388479171,0.03408191162427543
411,0.7740915052850861,0.9999003388479171,0.034109504009686875
412,0.7741064367417009,0.9999003388479171,0.03414088267122711
413,0.7741213687743529,0.9999003388479171,0.03420489472823985
414,0.7741363013830752,0.9999003388479171,0.03425861644167732
415,0.7741512345679012,0.9999003388479171,0.03427851933284614
416,0.7741661683288644,0.9999003388479171,0.03431900593513724
417,0.7741811026659979,0.9999003388479171,0.034321466025369625
418,0.7741960375793352,0.9999003388479171,0.03433396053671861
419,0.7742109730689096,0.9999003388479171,0.03434098402143475
420,0.7742259091347545,0.9999003388479171,0.03444666509307142
421,0.7742408457769032,0.9999003388479171,0.03446236379488054
422,0.774255782995389,0.9999003388479171,0.034465118320673484
423,0.7742707207902454,0.9999003388479171,0.03448625371364393
424,0.7742856591615057,0.9999003388479171,0.034516889960796236
425,0.7743005981092032,0.9999003388479171,0.034552630713573215
426,0.7743155376333712,0.9999003388479171,0.034556813367556824
427,0.7743304777340434,0.9999003388479171,0.03455956331403841
428,0.7743454184112528,0.9999003388479171,0.034566766992299415
429,0.774360359665033,0.9999003388479171,0.03470108176468703
430,0.7743753014954172,0.9999003388479171,0.034722534564464294
431,0.774390243902439,0.9999003388479171,0.03475019320404455
432,0.7744051868861317,0.9999003388479171,0.03480415158046042
433,0.7744201304465285,0.9999003388479171,0.0348197427107021
434,0.774435074583663,0.9999003388479171,0.03488578014394305
435,0.7744500192975685,0.9999003388479171,0.03489850798031034
436,0.7744649645882784,0.9999003388479171,0.034937439010980106
437,0.7744799104558262,0.9999003388479171,0.034948186569615305
438,0.7744948569002451,0.9999003388479171,0.03498388236519351
439,0.7745098039215687,0.9999003388479171,0.03499344922639198
440,0.7745247515198301,0.9999003388479171,0.035064934417410626
441,0.7745396996950631,0.9999003388479171,0.03511944160710106
442,0.7745546484473008,0.9999003388479171,0.035158617232949864
443,0.7745695977765769,0.9999003388479171,0.03516537202379379
444,0.7745845476829245,0.9999003388479171,0.03524154323446849
445,0.7745994981663772,0.9999003388479171,0.03526215888149698
446,0.7746144492269683,0.9999003388479171,0.03526218716200554
447,0.7746294008647313,0.9999003388479171,0.03527611555786363
448,0.7746443530796997,0.9999003388479171,0.03527613099067129
449,0.7746593058719067,0.9999003388479171,0.035280632038814264
450,0.774674259241386,0.9999003388479171,0.035299531826755735
451,0.7746892131881707,0.9999003388479171,0.03533655528236415
452,0.7747041677122947,0.9999003388479171,0.03533700129355321
453,0.774719122813791,0.9999003388479171,0.03535642485610457
454,0.7747340784926932,0.9999003388479171,0.03541619601530531
455,0.7747490347490348,0.9999003388479171,0.03546080058777803
456,0.7747639915828491,0.9999003388479171,0.03548966861434103
457,0.7747789489941697,0.9999003388479171,0.035544934691038636
458,0.7747939069830299,0.9999003388479171,0.035627244150943274
459,0.7748238246935032,0.9999003388479171,0.03563344773467206
460,0.7748387844151833,0.9999003388479171,0.03572951392419073
461,0.7748537447145367,0.9999003388479171,0.03576084024497208
462,0.7748687055915972,0.9999003388479171,0.03583412043890347
463,0.774883667046398,0.9999003388479171,0.0358516269306881
464,0.7748986290789728,0.9999003388479171,0.03598096587201987
465,0.7749135916893549,0.9999003388479171,0.036048376062213686
466,0.7749285548775778,0.9999003388479171,0.03606215920407687
467,0.7749435186436751,0.9999003388479171,0.03606462285563106
468,0.7749584829876801,0.9999003388479171,0.03607624226838423
469,0.7749734479096263,0.9999003388479171,0.0360923757648112
470,0.7749884134095474,0.9999003388479171,0.03612047152964133
471,0.7749840681304675,0.9998754235598963,0.03622475019031372
472,0.7749990344135027,0.9998754235598963,0.036232572147590965
473,0.7750140012745987,0.9998754235598963,0.036264985613000636
474,0.7750289687137891,0.9998754235598963,0.036322530729117744
475,0.7750439367311072,0.9998754235598963,0.03641193738794083
476,0.7750589053265866,0.9998754235598963,0.03642782430190532
477,0.7750738745002608,0.9998754235598963,0.03647183345711045
478,0.7750888442521632,0.9998754235598963,0.03649651742447253
479,0.7751038145823274,0.9998754235598963,0.03654018980420232
480,0.7751337569775751,0.9998754235598963,0.03654698487509076
481,0.7751487290427258,0.9998754235598963,0.0366330018903077
482,0.7751637016862722,0.9998754235598963,0.03663854733748356
483,0.775178674908248,0.9998754235598963,0.036638964887206214
