,fpr,tpr,thresholds
224,0.0,0.09133944588399442,0.9994006548422715
225,0.0,0.09246063384492725,0.9993979369353759
226,0.0,0.0925104644209687,0.999397899801565
227,0.0,0.09288419374127965,0.999396305058808
228,0.0,0.0929340243173211,0.9993961519388639
229,0.0,0.09370639824596372,0.999394646864543
230,0.0,0.09375622882200518,0.9993945684888863
231,0.0,0.09378114411002592,0.9993945601539491
232,0.0,0.09388080526210883,0.9993945380910889
233,0.0,0.09460334861470998,0.9993929665871396
234,0.0,0.09465317919075145,0.9993928789589618
235,0.0,0.09527606139126968,0.9993910326108982
236,0.0,0.09532589196731114,0.9993909856008522
237,0.0,0.09582419772772573,0.9993898645544512
238,0.0,0.09587402830376719,0.9993898478279404
239,0.0,0.0968208092485549,0.9993870691763014
240,0.0,0.09687063982459637,0.9993870093662899
241,0.0,0.09729419972094877,0.9993857430056304
242,0.0,0.09739386087303169,0.999385671894554
243,0.0,0.09764301375323899,0.9993852181320212
244,0.0,0.09769284432928045,0.9993852036298584
245,0.0,0.09858979469802671,0.9993833624386469
246,0.0,0.09863962527406817,0.9993833562651853
247,0.0,0.09931233805062786,0.9993809853121683
248,0.0,0.09936216862666933,0.9993808499202755
249,0.0,0.10013454255531194,0.9993777574165007
250,0.0,0.1001843731313534,0.999377743943005
251,0.0,0.10053318716364361,0.99937727398846
252,0.0,0.10058301773968507,0.9993772627327576
253,0.0,0.10080725533187164,0.9993762598132153
254,0.0,0.10085708590791309,0.9993762548042163
255,0.0,0.10125573051624477,0.9993745373796301
256,0.0,0.10130556109228622,0.9993744633378536
257,0.0,0.10222742674905322,0.9993712496594217
258,0.0,0.10227725732509468,0.999371114037193
259,0.0,0.1030496312537373,0.9993686855929513
260,0.0,0.10309946182977875,0.9993686678676529
261,0.0,0.10354793701415188,0.999366894832668
262,0.0,0.10359776759019335,0.999366869491385
263,0.0,0.10369742874227626,0.9993666553798611
264,0.0,0.10374725931831771,0.9993666137236541
265,0.0,0.10434522623081523,0.9993648132364445
266,0.0,0.10439505680685669,0.9993645597186288
267,0.0,0.10461929439904326,0.9993636731448058
268,0.0,0.10469404026310544,0.9993636344805855
269,0.0,0.10566573649591389,0.9993606166260288
270,0.0,0.10571556707195535,0.9993606046222795
271,0.0,0.10596471995216265,0.9993601441411908
272,0.0,0.10603946581622484,0.9993601137005186
273,0.0,0.10703607733705402,0.9993574625227374
274,0.0,0.10708590791309548,0.9993573209865417
275,0.0,0.10740980665736496,0.9993564295033041
276,0.0,0.10745963723340642,0.9993563369924391
277,0.0,0.10763404424955153,0.9993559173000192
278,0.0,0.10768387482559298,0.9993558291199803
279,0.0,0.10775862068965517,0.9993555622839043
280,0.0,0.10780845126569663,0.9993555358554419
281,0.0,0.10783336655371736,0.9993555235113034
282,0.0,0.10788319712975881,0.9993554573052955
283,0.0,0.10800777356986246,0.99935503250529
284,0.0,0.10805760414590393,0.9993549104658379
285,0.0,0.1087054016344429,0.9993520909993165
286,0.0,0.10875523221048436,0.9993520344955029
287,0.0,0.10902930037871238,0.9993510207923184
288,0.0,0.10910404624277456,0.9993506063006232
289,0.0,0.10930336854694041,0.9993489226962008
290,0.0,0.10937811441100259,0.9993488287836562
291,0.0,0.11052421765995615,0.9993452126558005
292,0.0,0.1105740482359976,0.9993451975838255
293,0.0,0.11084811640422564,0.9993439485233049
294,0.0,0.11089794698026709,0.9993439084933445
295,0.0,0.11147099860474387,0.9993422673591642
296,0.0,0.11152082918078533,0.9993422591404999
297,0.0,0.11176998206099263,0.9993417150794001
298,0.0,0.11181981263703408,0.9993416724115568
299,0.0,0.1119942196531792,0.9993411974682924
300,0.0,0.11204405022922065,0.9993409450624204
301,0.0,0.11331472991827786,0.9993355205533349
302,0.0,0.11336456049431931,0.9993354739835703
303,0.0,0.11568168228024715,0.9993273182753971
304,0.0,0.11573151285628862,0.9993270911654402
305,0.0,0.11640422563284832,0.9993230646444213
306,0.0,0.1164789714969105,0.9993229622372926
307,0.0,0.11680287024117998,0.9993222406065311
308,0.0,0.11685270081722145,0.9993220491446861
309,0.0,0.11725134542555311,0.9993202765688937
310,0.0,0.11730117600159458,0.9993202254375981
311,0.0,0.1182479569463823,0.9993162057457208
312,0.0,0.11829778752242376,0.9993161707529215
313,0.0,0.11966812836356389,0.9993102942181519
314,0.0,0.11971795893960534,0.9993101806508518
315,0.0,0.11986745066772972,0.999309772663118
316,0.0,0.11991728124377118,0.9993097081304003
317,0.0,0.12046541758022723,0.9993067304633239
318,0.0,0.12051524815626868,0.9993064860766514
319,0.0,0.12073948574845525,0.9993055684417244
320,0.0,0.12083914690053817,0.9993050223879711
321,0.0,0.12158660554116006,0.9993017032594239
322,0.0,0.12163643611720151,0.9993015828999501
323,0.0,0.12176101255730516,0.9993011299243353
324,0.0,0.12181084313334663,0.9993010263259856
325,0.0,0.12290711580625872,0.9992958059980626
326,0.0,0.12295694638230018,0.9992957904684566
327,0.0,0.12328084512656966,0.9992926668642003
328,0.0,0.12333067570261112,0.9992926584139632
329,0.0,0.12357982858281842,0.9992905425911758
330,0.0,0.12367948973490134,0.9992902472131185
331,0.0,0.1243272872234403,0.9992866312306856
332,0.0,0.12437711779948177,0.99928648983348
333,0.0,0.12455152481562687,0.9992852963466672
334,0.0,0.12460135539166833,0.9992852274569517
335,0.0,0.1248255929838549,0.9992841851080946
336,0.0,0.12487542355989635,0.9992841095162802
337,0.0,0.12495016942395853,0.999283855750473
338,0.0,0.125,0.999283832053785
339,0.0,0.12514949172812437,0.9992834526568256
340,0.0,0.12519932230416583,0.9992834235782404
341,0.0,0.1260215268088499,0.9992790099056073
342,0.0,0.1260962726729121,0.9992789491405322
343,0.0,0.1262706796890572,0.9992783065350465
344,0.0,0.12632051026509866,0.9992779628252183
345,0.0,0.1273420370739486,0.9992711001267508
346,0.0,0.12739186764999003,0.9992710316272568
347,0.0,0.12796491927446682,0.9992678198903582
348,0.0,0.128039665138529,0.999267807144076
349,0.0,0.1285379708989436,0.9992641503112907
350,0.0,0.12858780147498505,0.9992640339140137
351,0.0,0.12988339645206298,0.9992555174217521
352,0.0,0.12993322702810445,0.9992554565387997
353,0.0,0.13038170221247758,0.999253286232797
354,0.0,0.13043153278851904,0.9992532630157483
355,0.0,0.13097966912497508,0.999250604034374
356,0.0,0.13102949970101654,0.9992504674925355
357,0.0,0.13147797488538968,0.9992482208313951
358,0.0,0.13152780546143114,0.999248142261119
359,0.0,0.13215068766194937,0.9992429256058917
360,0.0,0.13220051823799084,0.999242759273764
361,0.0,0.13262407813434324,0.9992392926038182
362,0.0,0.1326739087103847,0.999239106168677
363,0.0,0.13304763803069564,0.9992366814167082
364,0.0,0.1330974686067371,0.9992366039558824
365,0.0,0.1349661152082918,0.9992237063553614
366,0.0,0.13501594578433326,0.9992233994547868
367,0.0,0.13668527008172215,0.9992091312975521
368,0.0,0.1367351006577636,0.9992090181013765
369,0.0,0.13798086505880008,0.9991962552642115
370,0.0,0.138080526210883,0.9991961853245818
371,0.0,0.1417181582619095,0.9991684315363749
372,0.0,0.14176798883795097,0.9991678687680147
373,0.0,0.14199222643013754,0.9991664920940633
374,0.0,0.142042057006179,0.9991661679382596
375,0.0,0.143237990831174,0.9991528099700514
376,0.0,0.14328782140721547,0.9991526221783202
377,0.0,0.14378612716763006,0.9991479512339656
378,0.0,0.14383595774367153,0.9991477536753459
379,0.0,0.1444837552322105,0.9991400691652882
380,0.0,0.14453358580825193,0.9991398608678196
381,0.0,0.14577935020928842,0.9991278656500646
382,0.0,0.1458291807853299,0.99912786311804
383,0.0,0.14630257125772375,0.9991248041783879
384,0.0,0.1463524018337652,0.9991243364042152
385,0.0,0.14739884393063585,0.9991140059461547
386,0.0,0.14747358979469802,0.9991133628222779
387,0.0,0.15278054614311343,0.9990484297188454
388,0.0,0.1528552920071756,0.9990482460823792
389,0.0,0.15290512258321706,0.9990480940982288
390,0.0,0.15484851504883396,0.9990236233906995
391,0.0,0.15489834562487542,0.9990234865656114
392,0.0,0.15544648196133148,0.9990187174552049
393,0.0,0.15549631253737292,0.9990183166318265
394,0.0,0.15763902730715568,0.9989936867960201
395,0.0,0.15768885788319714,0.9989936108053789
396,0.0,0.15816224835559098,0.9989887465794822
397,0.0,0.15821207893163244,0.9989883136020415
398,0.0,0.15828682479569464,0.9989877805170757
399,0.0,0.1583366553717361,0.9989875483146184
400,0.0,0.1586107235399641,0.998982599312846
401,0.0,0.15866055411600558,0.998982532398211
402,0.0,0.15881004584412997,0.9989812213020681
403,0.0,0.1588598764201714,0.9989811423220888
404,0.0,0.15920869045246164,0.9989774614326388
405,0.0,0.1592585210285031,0.9989773966828452
406,0.0,0.15940801275662747,0.9989750091268683
407,0.0,0.15945784333266894,0.9989744900268924
408,0.0,0.15988140322902133,0.9989675094607076
409,0.0,0.16000597966912497,0.9989674699456501
410,0.0,0.160280047837353,0.9989636579077674
411,0.0,0.16032987841339447,0.9989631205865633
412,0.0,0.16120191349412,0.9989529549717048
413,0.0,0.16127665935818217,0.9989528787248422
414,0.0,0.1622981861670321,0.9989387328710166
415,0.0,0.16234801674307356,0.9989385296169953
416,0.0,0.1627217460633845,0.9989348731677719
417,0.0,0.16277157663942596,0.9989348401179841
418,0.0,0.16287123779150886,0.9989342723974219
419,0.0,0.16299581423161252,0.9989332820658862
420,0.0,0.163319712975882,0.9989302821612043
421,0.0,0.16336954355192346,0.9989293975237676
422,0.0,0.16429140920869045,0.998917890775889
423,0.0,0.16439107036077338,0.998917752830242
424,0.0,0.16476479968108432,0.998911058076642
425,0.0,0.16481463025712578,0.9989100930432434
426,0.0,0.16563683476180985,0.998902870487703
427,0.0,0.1656866653378513,0.998902535999293
428,0.0,0.1658610723539964,0.998899732005736
429,0.0,0.16591090293003788,0.9988996350271631
430,0.0,0.16616005581024518,0.9988973813400189
431,0.0,0.16620988638628661,0.9988968415926353
432,0.0,0.16630954753836955,0.9988963253029719
433,0.0,0.16772971895555114,0.998876543358422
434,0.0,0.16777954953159258,0.9988764686365608
435,0.0,0.1687263304763803,0.998863743894961
436,0.0,0.16877616105242177,0.9988636333018889
437,0.0,0.16962328084512657,0.9988519164073085
438,0.0,0.16969802670918877,0.9988518299899343
439,0.0,0.1705700617899143,0.9988409176629868
440,0.0,0.17061989236595576,0.9988406890289501
441,0.0,0.17111819812637033,0.9988340347701706
442,0.0,0.1711680287024118,0.9988338597865645
443,0.0,0.1714171815826191,0.9988325556129087
444,0.0,0.17146701215866056,0.9988325452763724
445,0.0,0.1718407414789715,0.9988272745639568
446,0.0,0.17189057205501296,0.998826742221685
447,0.0,0.17343531991229819,0.9988040182781446
448,0.0,0.17351006577636038,0.9988034288827176
449,0.0,0.17478074546541758,0.9987853954187027
450,0.0,0.17485549132947978,0.9987853724862247
451,0.0,0.17562786525812238,0.9987741664583449
452,0.0,0.17570261112218458,0.9987739872916044
453,0.0,0.17821905521227827,0.998744446408648
454,0.0,0.1782688857883197,0.998744077631262
455,0.0,0.1784183775164441,0.998742662469289
456,0.0,0.17846820809248554,0.9987418746754141
457,0.0,0.1791907514450867,0.9987317868708233
458,0.0,0.17924058202112816,0.9987317690587167
459,0.0,0.18105939804664142,0.9987056623757938
460,0.0,0.1811092286226829,0.9987055589514213
461,0.0,0.18140821207893162,0.9987017625948035
462,0.0,0.1814580426549731,0.998701385844019
463,0.0,0.18160753438309746,0.9986990381348143
464,0.0,0.18165736495913892,0.9986989354565745
465,0.0,0.1818816025513255,0.998696759158243
466,0.0,0.18193143312736695,0.9986958529219563
467,0.0,0.1821307554315328,0.9986939996593248
468,0.0,0.18218058600757425,0.9986932167906968
469,0.0,0.18312736695236198,0.9986810540982287
470,0.0,0.18317719752840342,0.9986804321110416
471,0.0,0.18397448674506678,0.998667443813545
472,0.0,0.18402431732110824,0.9986666759147499
473,0.0,0.18419872433725334,0.9986633402426671
474,0.0,0.1842485549132948,0.9986630091967922
475,0.0,0.18444787721746064,0.9986605221785891
476,0.0,0.18449770779350208,0.9986601596042161
477,0.0,0.18469703009766794,0.9986577594484138
478,0.0,0.18474686067370938,0.9986576699164258
479,0.0,0.18546940402631054,0.9986453994013852
480,0.0,0.18556906517839347,0.9986448257247851
481,0.0,0.18591787921068367,0.9986406176429007
482,0.0,0.18596770978672514,0.9986403044266747
483,0.0,0.1860175403627666,0.9986401453729612
484,0.0,0.18606737093880804,0.9986400916070576
485,0.0,0.1865407614112019,0.9986362174837776
486,0.0,0.18659059198724337,0.9986358515642361
487,0.0,0.1866155072752641,0.9986357349655214
488,0.0,0.1866902531393263,0.9986355530072918
489,0.0,0.1867899142914092,0.998634309045418
490,0.0,0.1868646601554714,0.9986340742451212
491,0.0,0.18698923659557504,0.9986332646039232
492,0.0,0.18706398245963723,0.9986332268993388
493,0.0,0.18793601754036277,0.9986263649489391
494,0.0,0.18798584811640423,0.9986259809297394
495,0.0,0.18808550926848713,0.998625602985402
496,0.0,0.1881353398445286,0.9986251981355757
497,0.0,0.18818517042057006,0.9986244258241624
498,0.0,0.18823500099661153,0.9986241819482102
499,0.0,0.18825991628463226,0.9986241591410594
500,0.0,0.1883097468606737,0.998623555634767
501,0.0,0.188558899740881,0.9986204657932084
502,0.0,0.18860873031692246,0.9986204416802156
503,0.0,0.18900737492525413,0.9986160487346735
504,0.0,0.18915686665337852,0.9986159974600268
505,0.0,0.18950568068566873,0.9986129412668032
506,0.0,0.1895555112617102,0.9986127428828898
507,0.0,0.19012856288618696,0.9986076398293979
508,0.0,0.19017839346222842,0.9986075516826104
509,0.0,0.1904773769184772,0.9986038187329367
510,0.0,0.19052720749451862,0.9986037036945938
511,0.0,0.19060195335858082,0.9986021493143513
512,0.0,0.1906517839346223,0.9986018922561175
513,0.0,0.19224636236794898,0.9985863838340359
514,0.0,0.19232110823201115,0.9985862091010591
515,0.0,0.19259517640023918,0.9985828547604009
516,0.0,0.19266992226430138,0.9985825961539458
517,0.0,0.19279449870440502,0.9985797266792533
518,0.0,0.19284432928044648,0.9985796291075327
519,0.0,0.19324297388877815,0.9985748754463584
520,0.0,0.1932928044648196,0.998574703335862
521,0.0,0.19334263504086108,0.9985740616651401
522,0.0,0.19339246561690254,0.9985736107937053
523,0.0,0.19344229619294398,0.998573333002904
524,0.0,0.19351704205700618,0.998572868528851
525,0.0,0.1936416184971098,0.9985717190449878
526,0.0,0.19369144907315128,0.9985714936579685
527,0.0,0.19376619493721348,0.9985709275170972
528,0.0,0.19386585608929638,0.9985708769275244
529,0.0,0.19391568666533784,0.9985696703153869
530,0.0,0.19409009368148294,0.9985694627733266
531,0.0,0.19411500896950368,0.9985692991556998
532,0.0,0.19418975483356588,0.9985692758158676
533,0.0,0.19436416184971098,0.9985681977045691
534,0.0,0.19441399242575244,0.9985676795140659
535,0.0,0.19448873828981464,0.9985674734768476
536,0.0,0.19453856886585608,0.9985672091864995
537,0.0,0.19473789117002194,0.9985654138992419
538,0.0,0.19478772174606337,0.998565120511319
539,0.0,0.19516145106637434,0.9985615474541718
540,0.0,0.19521128164241577,0.9985612586019108
541,0.0,0.19543551923460234,0.9985595527861422
542,0.0,0.19551026509866454,0.99855942590659
543,0.0,0.19570958740283037,0.99855733452515
544,0.0,0.19578433326689257,0.9985568522278339
545,0.0,0.19588399441897547,0.9985561096664626
546,0.0,0.19593382499501694,0.9985559504200688
547,0.0,0.19595874028303767,0.9985559267805658
548,0.0,0.19608331672314133,0.9985551728547553
549,0.0,0.19635738489136934,0.9985533856692479
550,0.0,0.19643213075543153,0.9985533606603852
551,0.0,0.19650687661949373,0.9985530035107879
552,0.0,0.1965816224835559,0.9985529524655457
553,0.0,0.19670619892365956,0.9985522475186596
554,0.0,0.19675602949970103,0.9985522174143426
555,0.0,0.19678094478772173,0.9985520906366732
556,0.0,0.1968307753637632,0.9985520626613632
557,0.0,0.19737891170021926,0.9985455285987909
558,0.0,0.19755331871636436,0.9985454975872028
559,0.0,0.19770281044448873,0.9985445360305352
560,0.0,0.1977526410205302,0.9985444752389301
561,0.0,0.1978273868845924,0.9985442665485399
562,0.0,0.19787721746063386,0.9985441477447955
563,0.0,0.19795196332469603,0.9985440514022313
564,0.0,0.1980017939007375,0.9985440201539285
565,0.0,0.19907315128562886,0.9985352645159639
566,0.0,0.19912298186167032,0.9985350933049614
567,0.0,0.1992724735897947,0.998534149383033
568,0.0,0.19932230416583616,0.9985341341765708
569,0.0,0.1993472194538569,0.9985339939053419
570,0.0,0.19939705002989835,0.9985336080868792
571,0.0,0.19947179589396052,0.9985332223381566
572,0.0,0.199521626470002,0.9985328538644552
573,0.0,0.19967111819812636,0.9985313413551169
574,0.0,0.19974586406218856,0.998531072489211
575,0.0,0.19979569463823002,0.9985308845362784
576,0.0,0.19984552521427149,0.9985307789218666
577,0.0,0.19987044050229222,0.9985307756746672
578,0.0,0.1999451863663544,0.9985307369727192
579,0.0,0.19999501694239585,0.9985295757953627
580,0.0,0.20006976280645805,0.9985295556597927
581,0.0,0.2001943392465617,0.9985289057021276
582,0.0,0.20024416982260315,0.998528853210743
583,0.0,0.20039366155072752,0.9985269752702538
584,0.0,0.20049332270281045,0.998526750233126
585,0.0,0.20056806856687262,0.9985260140197932
